"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:35:33:36",,,"岩本翔",,"被枠内シュート",,
="0:35:37:93","ポゼッションエンド",,,,,,
="0:35:37:93","筑波大学",,,,,,
="0:35:59:52",,"CK","山原怜音",,,,
="0:36:16:60",,,"井川空","枠外シュート",,,
="0:36:25:61","相手チーム","GK",,,,,
="0:36:55:14",,,"山川哲史",,"インターセプト",,
="0:36:59:28",,,"角田涼太郎",,"カット",,
="0:37:03:25",,,"阿部航斗",,"クリア",,
="0:37:20:64",,"スローイン","山原怜音",,,,
="0:37:22:67","ポゼッションスタート",,,,,,
="0:37:22:67","相手チーム",,,,,,
="0:37:46:26","ポゼッションエンド",,,,,,
="0:37:46:26","相手チーム",,,,,,
="0:38:03:28","相手チーム","スローイン",,,,,
="0:38:16:73",,,"加藤匠人",,"カット",,
="0:38:19:59","ポゼッションスタート",,,,,,
